id,user_id,post_id
20757,7,5923
20758,8,5924
20759,4,5924
20760,6,5924
20761,5,5925
20762,8,5925
20763,6,5925
20764,9,5925
20765,1,5925
20766,9,5926
20767,5,5926
20768,1,5926
20769,4,5926
20770,7,5927
20771,4,5927
20772,10,5927
20773,8,5927
20774,9,5927
20775,6,5928
20776,3,5928
20777,10,5928
20778,9,5929
20779,6,5929
20780,8,5929
20781,5,5930
20782,4,5930
20783,7,5930
20784,3,5930
20785,6,5931
20786,3,5931
20787,2,5932
20788,1,5932
20789,3,5932
20790,9,5932
20791,3,5933
20792,4,5933
20793,10,5934
20794,9,5934
20795,10,5935
20796,4,5935
20797,2,5935
20798,1,5935
20799,6,5935
20800,2,5936
20801,10,5936
20802,1,5936
20803,6,5937
20804,4,5937
20805,9,5937
20806,2,5938
20807,4,5938
20808,1,5939
20809,10,5939
20810,2,5940
20811,1,5940
20812,6,5940
20813,9,5940
20814,9,5941
20815,8,5941
20816,5,5941
20817,6,5942
20818,8,5942
20819,1,5942
20820,2,5943
20821,8,5943
20822,3,5943
20823,5,5943
20824,10,5944
20825,4,5944
20826,3,5944
20827,1,5945
20828,10,5945
20829,2,5945
20830,9,5945
20831,5,5945
20832,8,5946
20833,2,5946
20834,2,5947
20835,8,5947
20836,9,5947
20837,10,5947
20838,5,5947
20839,2,5948
20840,7,5948
20841,10,5948
20842,5,5948
20843,1,5948
20844,10,5949
20845,1,5949
20846,4,5949
20847,7,5950
20848,4,5950
20849,6,5950
20850,10,5950
20851,10,5951
20852,5,5951
20853,4,5951
20854,2,5951
20855,7,5952
20856,5,5952
20857,1,5952
20858,10,5952
20859,3,5952
20860,7,5953
20861,2,5953
20862,10,5953
20863,1,5954
20864,10,5954
20865,3,5954
20866,6,5954
20867,8,5955
20868,6,5955
20869,7,5956
20870,1,5956
20871,3,5956
20872,1,5957
20873,8,5957
20874,4,5957
20875,6,5957
20876,1,5958
20877,8,5958
20878,8,5959
20879,7,5959
20880,4,5960
20881,5,5960
20882,10,5960
20883,7,5961
20884,8,5961
20885,10,5961
20886,1,5962
20887,4,5962
20888,5,5962
20889,3,5962
20890,8,5962
20891,6,5963
20892,3,5963
20893,2,5963
20894,9,5964
20895,6,5964
20896,3,5964
20897,4,5965
20898,9,5965
20899,5,5966
20900,8,5966
20901,2,5966
20902,4,5966
20903,6,5967
20904,10,5967
20905,8,5967
20906,3,5968
20907,9,5968
20908,10,5968
20909,4,5968
20910,10,5969
20911,5,5969
20912,4,5969
20913,8,5969
20914,8,5970
20915,10,5970
20916,5,5970
20917,1,5971
20918,9,5971
20919,8,5972
20920,5,5972
20921,3,5972
20922,1,5972
20923,4,5973
20924,10,5973
20925,9,5973
20926,3,5973
20927,8,5974
20928,3,5974
20929,6,5974
20930,7,5974
20931,6,5975
20932,5,5975
20933,8,5975
20934,3,5975
20935,10,5976
20936,8,5976
20937,1,5977
20938,6,5977
20939,6,5978
20940,4,5978
20941,5,5978
20942,3,5978
20943,10,5978
20944,7,5979
20945,4,5979
20946,8,5979
20947,5,5979
20948,1,5979
20949,9,5980
20950,3,5980
20951,7,5981
20952,5,5981
20953,9,5981
20954,3,5981
20955,10,5981
20956,1,5982
20957,10,5982
20958,5,5982
20959,3,5982
20960,4,5983
20961,5,5983
20962,1,5983
20963,1,5984
20964,10,5984
20965,7,5984
20966,3,5984
20967,5,5985
20968,8,5985
20969,2,5985
20970,9,5985
20971,1,5986
20972,7,5986
20973,4,5986
20974,2,5986
20975,6,5986
20976,8,5987
20977,6,5987
20978,10,5987
20979,9,5988
20980,5,5988
20981,6,5988
20982,1,5988
20983,2,5989
20984,10,5989
20985,8,5990
20986,7,5990
20987,5,5990
20988,6,5991
20989,5,5991
20990,9,5991
20991,9,5992
20992,4,5992
20993,5,5992
20994,2,5992
20995,1,5993
20996,7,5993
20997,2,5993
20998,2,5994
20999,5,5994
21000,8,5994
21001,8,5995
21002,9,5995
21003,3,5995
21004,9,5996
21005,4,5996
21006,7,5996
21007,1,5996
21008,3,5996
21009,1,5997
21010,8,5997
21011,10,5997
21012,3,5997
21013,4,5997
21014,8,5998
21015,5,5998
21016,9,5998
21017,7,5998
21018,4,5998
21019,6,5999
21020,1,5999
21021,3,6000
21022,10,6000
21023,6,6000
21024,4,6001
21025,3,6001
21026,2,6001
21027,5,6001
21028,1,6001
21029,6,6002
21030,8,6002
21031,2,6002
21032,4,6002
21033,3,6002
21034,2,6003
21035,8,6003
21036,10,6003
21037,7,6003
21038,6,6003
21039,3,6004
21040,6,6004
21041,8,6004
21042,7,6005
21043,9,6005
21044,4,6005
21045,6,6005
21046,1,6005
21047,6,6006
21048,2,6006
21049,9,6006
21050,10,6007
21051,8,6007
21052,2,6007
21053,6,6008
21054,4,6008
21055,7,6009
21056,3,6009
21057,6,6009
21058,6,6010
21059,5,6010
21060,2,6010
21061,10,6011
21062,4,6011
21063,7,6011
21064,1,6011
21065,6,6011
21066,7,6012
21067,4,6012
21068,5,6012
21069,6,6012
21070,8,6012
21071,9,6013
21072,6,6013
21073,10,6014
21074,2,6014
21075,4,6014
21076,2,6015
21077,7,6015
21078,4,6015
21079,10,6015
21080,3,6015
21081,6,6016
21082,1,6016
21083,6,6017
21084,3,6017
21085,10,6017
21086,9,6017
21087,6,6018
21088,2,6018
21089,7,6018
21090,3,6018
21091,9,6018
21092,9,6019
21093,2,6019
21094,1,6020
21095,5,6020
21096,8,6020
21097,2,6021
21098,3,6021
21099,6,6021
21100,5,6022
21101,10,6022
21102,3,6022
21103,7,6023
21104,9,6023
21105,6,6023
21106,2,6024
21107,7,6024
21108,10,6024
21109,7,6025
21110,4,6025
21111,9,6025
21112,2,6025
21113,10,6026
21114,4,6026
21115,3,6026
21116,2,6027
21117,8,6027
21118,7,6028
21119,8,6028
21120,10,6028
21121,7,6029
21122,9,6029
21123,6,6029
21124,3,6029
21125,5,6029
21126,4,6030
21127,1,6030
21128,10,6030
21129,8,6030
21130,3,6030
21131,8,6031
21132,10,6031
21133,7,6031
21134,3,6031
21135,9,6031
21136,6,6032
21137,3,6032
21138,8,6032
21139,8,6033
21140,5,6033
21141,1,6034
21142,2,6034
21143,5,6034
21144,3,6034
21145,6,6035
21146,4,6035
21147,9,6035
21148,7,6036
21149,2,6036
21150,3,6036
21151,8,6037
21152,4,6037
21153,7,6037
21154,2,6038
21155,5,6038
21156,1,6039
21157,5,6039
21158,9,6039
21159,2,6039
21160,10,6039
21161,5,6040
21162,9,6040
21163,2,6040
21164,6,6040
21165,9,6041
21166,6,6041
21167,1,6042
21168,2,6042
21169,10,6042
21170,7,6043
21171,4,6043
21172,5,6043
21173,2,6044
21174,10,6044
21175,3,6045
21176,1,6045
21177,9,6045
21178,7,6045
21179,10,6045
21180,10,6046
21181,6,6046
21182,1,6046
21183,10,6047
21184,6,6047
21185,7,6047
21186,5,6047
21187,9,6047
21188,1,6048
21189,5,6048
21190,10,6048
21191,9,6048
21192,3,6049
21193,1,6049
21194,2,6050
21195,7,6050
21196,9,6050
21197,10,6050
21198,7,6051
21199,2,6051
21200,1,6052
21201,10,6052
21202,8,6052
21203,2,6052
21204,3,6052
21205,9,6053
21206,3,6053
21207,6,6053
21208,1,6053
21209,8,6054
21210,2,6054
21211,1,6054
21212,10,6055
21213,7,6055
21214,9,6055
21215,4,6055
21216,2,6056
21217,9,6056
21218,3,6056
21219,1,6057
21220,5,6057
21221,6,6057
21222,5,6058
21223,7,6058
21224,8,6058
21225,2,6058
21226,5,6059
21227,1,6059
21228,6,6059
21229,9,6060
21230,5,6060
21231,7,6060
21232,2,6060
21233,8,6060
21234,9,6061
21235,3,6061
21236,1,6061
21237,6,6061
21238,5,6061
21239,8,6062
21240,1,6062
21241,3,6062
21242,2,6062
21243,10,6062
21244,10,6063
21245,3,6063
21246,7,6063
21247,4,6063
21248,7,6064
21249,8,6064
21250,6,6064
21251,5,6064
21252,7,6065
21253,6,6065
21254,4,6065
21255,9,6065
21256,1,6065
21257,8,6066
21258,10,6066
21259,7,6066
21260,3,6066
21261,2,6066
21262,2,6067
21263,5,6067
21264,7,6067
21265,3,6067
21266,7,6068
21267,1,6068
21268,2,6068
21269,3,6068
21270,9,6068
21271,7,6069
21272,4,6069
21273,3,6069
21274,5,6070
21275,3,6070
21276,10,6071
21277,8,6071
21278,6,6072
21279,3,6072
21280,2,6072
21281,1,6072
21282,8,6072
21283,10,6073
21284,8,6073
21285,5,6073
21286,2,6074
21287,5,6074
21288,6,6075
21289,4,6075
21290,7,6075
21291,9,6075
21292,10,6075
21293,3,6076
21294,2,6076
21295,9,6076
21296,8,6076
21297,7,6076
21298,10,6077
21299,1,6077
21300,9,6077
21301,9,6078
21302,7,6078
21303,10,6078
21304,1,6078
21305,5,6078
21306,2,6079
21307,7,6079
21308,6,6079
21309,7,6080
21310,5,6080
21311,1,6080
21312,1,6081
21313,2,6081
21314,5,6081
21315,7,6081
21316,9,6082
21317,3,6082
21318,2,6083
21319,9,6083
21320,7,6084
21321,6,6084
21322,2,6084
21323,4,6084
21324,2,6085
21325,10,6085
21326,6,6086
21327,3,6086
21328,1,6087
21329,10,6087
21330,9,6087
21331,8,6087
21332,3,6087
21333,7,6088
21334,5,6088
21335,1,6088
21336,9,6088
21337,2,6088
21338,3,6089
21339,10,6089
21340,6,6090
21341,2,6090
21342,4,6090
21343,8,6090
21344,6,6091
21345,7,6091
21346,1,6091
21347,2,6092
21348,10,6092
21349,1,6092
21350,8,6092
21351,4,6092
21352,4,6093
21353,7,6093
21354,2,6093
21355,5,6093
21356,8,6093
21357,4,6094
21358,1,6094
21359,3,6094
21360,10,6094
21361,4,6095
21362,2,6095
21363,10,6095
21364,4,6096
21365,3,6096
21366,7,6096
21367,5,6096
21368,9,6096
21369,7,6097
21370,8,6097
21371,3,6097
21372,9,6097
21373,10,6097
21374,2,6098
21375,3,6098
21376,4,6098
21377,8,6098
21378,1,6099
21379,7,6099
21380,9,6100
21381,5,6100
21382,10,6100
21383,3,6100
21384,6,6100
21385,3,6101
21386,10,6101
21387,5,6102
21388,4,6102
21389,6,6102
21390,3,6102
21391,8,6102
21392,9,6103
21393,6,6103
21394,6,6104
21395,9,6104
21396,2,6105
21397,7,6105
21398,6,6106
21399,5,6106
21400,4,6107
21401,9,6107
21402,8,6107
21403,2,6107
21404,5,6107
21405,4,6108
21406,9,6108
21407,2,6108
21408,7,6108
21409,10,6108
21410,2,6109
21411,10,6109
21412,9,6110
21413,10,6110
21414,2,6110
21415,3,6110
21416,3,6111
21417,1,6111
21418,7,6111
21419,2,6111
21420,4,6111
21421,6,6112
21422,4,6112
21423,3,6112
21424,8,6112
21425,6,6113
21426,9,6113
21427,5,6113
21428,1,6114
21429,8,6114
21430,4,6115
21431,5,6115
21432,10,6115
21433,2,6115
21434,7,6115
21435,4,6116
21436,5,6116
21437,7,6116
21438,8,6116
21439,1,6117
21440,9,6117
21441,7,6117
21442,2,6117
21443,3,6118
21444,2,6118
21445,1,6118
21446,9,6118
21447,6,6118
21448,5,6119
21449,2,6119
21450,8,6119
21451,6,6119
21452,4,6120
21453,9,6120
21454,3,6120
21455,1,6121
21456,8,6121
21457,10,6121
21458,7,6121
21459,3,6122
21460,5,6122
21461,10,6123
21462,7,6123
21463,4,6123
21464,9,6123
21465,2,6123
21466,7,6124
21467,1,6124
21468,7,6125
21469,5,6125
21470,6,6125
21471,6,6126
21472,8,6126
21473,7,6126
21474,1,6127
21475,8,6127
21476,9,6127
21477,10,6127
21478,3,6128
21479,8,6128
21480,2,6128
21481,10,6129
21482,4,6129
21483,7,6129
21484,1,6129
21485,9,6129
21486,6,6130
21487,5,6130
21488,7,6130
21489,3,6130
21490,10,6130
21491,6,6131
21492,9,6131
21493,1,6132
21494,10,6132
21495,5,6133
21496,10,6133
21497,8,6133
21498,4,6133
21499,6,6134
21500,7,6134
21501,1,6134
21502,5,6134
21503,2,6134
21504,8,6135
21505,1,6135
21506,6,6135
21507,5,6135
21508,2,6136
21509,6,6136
21510,1,6137
21511,8,6137
21512,10,6137
21513,4,6137
21514,7,6138
21515,9,6138
21516,1,6138
21517,3,6138
21518,5,6139
21519,6,6139
21520,2,6139
21521,9,6139
21522,1,6139
21523,6,6140
21524,4,6140
21525,10,6140
21526,2,6140
21527,10,6141
21528,5,6141
21529,7,6141
21530,4,6141
21531,1,6141
21532,4,6142
21533,10,6142
21534,9,6142
21535,2,6143
21536,7,6143
21537,6,6143
21538,5,6143
21539,10,6144
21540,2,6144
21541,4,6145
21542,3,6145
21543,8,6146
21544,3,6146
21545,1,6146
21546,10,6146
21547,5,6147
21548,9,6147
21549,10,6147
21550,1,6147
21551,7,6148
21552,3,6148
21553,5,6148
21554,9,6149
21555,2,6149
21556,4,6150
21557,6,6150
21558,7,6151
21559,6,6151
21560,1,6151
21561,10,6152
21562,2,6152
21563,9,6152
21564,6,6152
21565,8,6153
21566,1,6153
21567,4,6153
21568,10,6153
21569,5,6154
21570,9,6154
21571,8,6154
21572,6,6154
21573,2,6154
21574,2,6155
21575,3,6155
21576,10,6155
21577,1,6155
21578,6,6155
21579,6,6156
21580,5,6156
21581,9,6156
21582,3,6156
21583,7,6156
21584,4,6157
21585,1,6157
21586,7,6157
21587,3,6157
21588,4,6158
21589,6,6158
21590,10,6159
21591,2,6159
21592,8,6159
21593,3,6160
21594,1,6160
21595,9,6160
21596,8,6160
21597,9,6161
21598,6,6161
21599,5,6161
21600,2,6161
21601,1,6162
21602,7,6162
21603,3,6162
21604,5,6162
21605,7,6163
21606,2,6163
21607,7,6164
21608,4,6164
21609,5,6164
21610,10,6164
21611,2,6164
21612,3,6165
21613,2,6165
21614,6,6165
21615,8,6165
21616,7,6166
21617,8,6166
21618,6,6167
21619,1,6167
21620,7,6167
21621,1,6168
21622,7,6168
21623,6,6168
21624,5,6168
21625,2,6168
21626,10,6169
21627,1,6169
21628,5,6170
21629,1,6170
21630,10,6170
21631,7,6170
21632,5,6171
21633,4,6171
21634,2,6171
21635,7,6172
21636,6,6172
21637,5,6173
21638,7,6173
21639,3,6174
21640,9,6174
21641,10,6174
21642,2,6174
21643,6,6174
21644,4,6175
21645,7,6175
21646,8,6175
21647,3,6176
21648,8,6176
21649,4,6176
21650,10,6176
21651,7,6176
21652,5,6177
21653,3,6177
21654,4,6178
21655,7,6178
21656,10,6178
21657,2,6178
21658,9,6179
21659,3,6179
21660,6,6180
21661,3,6180
21662,2,6181
21663,8,6181
21664,8,6182
21665,6,6182
21666,1,6182
21667,10,6182
21668,2,6183
21669,8,6183
21670,6,6184
21671,3,6184
21672,2,6185
21673,1,6185
21674,8,6185
21675,8,6186
21676,3,6186
21677,1,6186
21678,6,6186
21679,5,6186
21680,6,6187
21681,10,6187
21682,1,6187
21683,3,6187
21684,2,6188
21685,6,6188
21686,3,6189
21687,5,6189
21688,9,6189
21689,6,6189
21690,1,6189
21691,6,6190
21692,2,6190
21693,8,6190
21694,2,6191
21695,10,6191
21696,4,6191
21697,1,6191
21698,4,6192
21699,1,6192
21700,3,6192
21701,4,6193
21702,10,6193
21703,3,6193
21704,5,6193
21705,1,6193
21706,8,6194
21707,2,6194
21708,7,6194
21709,10,6195
21710,7,6195
21711,6,6195
21712,1,6195
21713,8,6195
21714,7,6196
21715,1,6196
21716,4,6196
21717,5,6196
21718,7,6197
21719,1,6197
21720,3,6197
21721,10,6197
21722,8,6197
21723,10,6198
21724,3,6198
21725,2,6199
21726,10,6199
21727,1,6199
21728,7,6199
21729,3,6200
21730,6,6200
21731,7,6200
21732,8,6200
21733,10,6200
21734,5,6201
21735,9,6201
21736,10,6201
21737,7,6201
21738,1,6201
21739,9,6202
21740,3,6202
21741,2,6202
21742,1,6202
21743,2,6203
21744,7,6203
21745,4,6203
21746,5,6204
21747,6,6204
21748,4,6204
21749,9,6204
21750,1,6205
21751,3,6205
21752,4,6205
21753,5,6205
21754,5,6206
21755,6,6206
21756,2,6206
21757,8,6206
21758,7,6207
21759,2,6207
21760,10,6207
21761,9,6208
21762,10,6208
21763,8,6208
21764,3,6209
21765,8,6209
21766,4,6210
21767,10,6210
21768,5,6210
21769,10,6211
21770,3,6211
21771,7,6211
21772,10,6212
21773,9,6212
21774,3,6212
21775,7,6212
21776,1,6213
21777,9,6213
21778,10,6213
21779,4,6213
21780,8,6213
21781,8,6214
21782,5,6214
21783,2,6214
21784,4,6215
21785,3,6215
21786,9,6215
21787,5,6216
21788,4,6216
21789,10,6216
21790,6,6216
21791,3,6216
21792,7,6217
21793,3,6217
21794,1,6217
21795,9,6218
21796,4,6218
21797,8,6218
21798,7,6218
21799,1,6219
21800,7,6219
21801,4,6219
21802,9,6219
21803,5,6219
21804,6,6220
21805,10,6220
21806,5,6220
21807,1,6220
21808,3,6221
21809,8,6221
21810,3,6222
21811,5,6222
21812,9,6222
21813,6,6222
21814,2,6222
21815,2,6223
21816,3,6223
21817,4,6223
21818,4,6224
21819,2,6224
21820,7,6224
21821,5,6224
21822,10,6224
21823,8,6225
21824,5,6225
21825,3,6225
21826,10,6226
21827,6,6226
21828,10,6227
21829,1,6227
21830,5,6227
21831,2,6227
21832,2,6228
21833,3,6228
21834,5,6229
21835,8,6229
21836,9,6229
21837,4,6230
21838,6,6230
21839,9,6230
21840,3,6231
21841,5,6231
21842,1,6231
21843,6,6231
21844,8,6231
21845,6,6232
21846,10,6232
21847,5,6232
21848,3,6232
21849,9,6232
21850,10,6233
21851,9,6233
21852,7,6234
21853,6,6234
21854,9,6235
21855,3,6235
21856,7,6236
21857,10,6236
21858,2,6237
21859,1,6237
21860,10,6237
21861,3,6237
21862,9,6237
21863,6,6238
21864,5,6238
21865,7,6239
21866,8,6239
21867,6,6240
21868,5,6240
21869,2,6240
21870,7,6240
21871,9,6240
21872,3,6241
21873,10,6241
21874,10,6242
21875,2,6242
21876,4,6242
21877,7,6242
21878,8,6243
21879,2,6243
21880,10,6243
21881,9,6243
21882,8,6244
21883,1,6244
21884,6,6244
21885,2,6244
21886,3,6244
21887,3,6245
21888,4,6245
21889,1,6245
21890,2,6245
21891,6,6245
21892,1,6246
21893,4,6246
21894,4,6247
21895,8,6247
21896,7,6248
21897,5,6248
21898,6,6248
21899,9,6248
21900,4,6248
21901,2,6249
21902,8,6249
21903,4,6249
21904,2,6250
21905,5,6250
21906,5,6251
21907,9,6251
21908,9,6252
21909,2,6252
21910,3,6252
21911,7,6252
21912,4,6252
21913,5,6253
21914,9,6253
21915,2,6253
21916,1,6253
21917,3,6254
21918,6,6254
21919,8,6254
21920,9,6254
21921,6,6255
21922,7,6255
21923,2,6256
21924,3,6256
21925,5,6256
21926,6,6256
21927,8,6256
21928,8,6257
21929,4,6257
21930,9,6257
21931,3,6258
21932,9,6258
21933,1,6258
21934,7,6258
21935,6,6258
21936,9,6259
21937,4,6259
21938,1,6260
21939,2,6260
21940,4,6260
21941,9,6260
21942,7,6260
21943,7,6261
21944,10,6261
21945,5,6261
21946,6,6261
21947,1,6261
21948,6,6262
21949,7,6262
21950,4,6263
21951,9,6263
21952,4,6264
21953,2,6264
21954,6,6264
21955,1,6265
21956,6,6265
21957,8,6265
21958,10,6266
21959,9,6266
21960,2,6266
21961,4,6266
21962,3,6266
21963,4,6267
21964,1,6267
21965,9,6267
21966,5,6267
21967,3,6267
21968,8,6268
21969,2,6268
21970,1,6268
21971,5,6269
21972,1,6269
21973,1,6270
21974,8,6270
21975,6,6271
21976,4,6271
21977,7,6271
21978,9,6272
21979,3,6272
21980,3,6273
21981,5,6273
21982,8,6274
21983,9,6274
21984,5,6274
21985,10,6274
21986,2,6274
21987,7,6275
21988,8,6275
21989,10,6275
21990,9,6276
21991,1,6276
21992,5,6276
21993,3,6276
21994,1,6277
21995,4,6277
21996,9,6278
21997,10,6278
21998,3,6278
21999,2,6279
22000,6,6279
22001,1,6279
22002,3,6279
22003,9,6279
22004,2,6280
22005,9,6280
22006,8,6280
22007,7,6280
22008,4,6280
22009,2,6281
22010,9,6281
22011,6,6281
22012,2,6282
22013,10,6282
22014,7,6282
22015,6,6282
22016,6,6283
22017,5,6283
22018,4,6283
22019,7,6283
22020,2,6283
22021,10,6284
22022,1,6284
22023,9,6284
22024,4,6284
22025,6,6284
22026,3,6285
22027,5,6285
22028,4,6285
22029,1,6286
22030,9,6286
22031,10,6287
22032,4,6287
22033,7,6288
22034,6,6288
22035,9,6288
22036,5,6289
22037,3,6289
22038,6,6289
22039,7,6289
22040,8,6290
22041,6,6290
22042,5,6290
22043,9,6290
22044,1,6290
22045,10,6291
22046,1,6291
22047,5,6291
22048,6,6291
22049,5,6292
22050,8,6292
22051,6,6292
22052,3,6292
22053,6,6293
22054,2,6293
22055,5,6294
22056,2,6294
22057,1,6294
22058,10,6294
22059,8,6295
22060,3,6295
22061,2,6295
22062,2,6296
22063,5,6296
22064,3,6296
22065,4,6296
22066,2,6297
22067,10,6297
22068,6,6297
22069,4,6297
22070,1,6297
22071,1,6298
22072,8,6298
22073,7,6298
22074,3,6298
22075,4,6299
22076,1,6299
22077,2,6299
22078,6,6299
22079,7,6300
22080,2,6300
22081,6,6300
22082,8,6300
22083,10,6301
22084,5,6301
22085,3,6301
22086,10,6302
22087,5,6302
22088,5,6303
22089,2,6303
22090,7,6303
22091,9,6303
22092,6,6304
22093,2,6304
22094,8,6305
22095,7,6305
22096,10,6305
22097,7,6306
22098,2,6306
22099,1,6306
22100,10,6307
22101,8,6307
22102,4,6307
22103,6,6307
22104,3,6307
22105,4,6308
22106,8,6308
22107,1,6309
22108,9,6309
22109,8,6309
22110,3,6310
22111,2,6310
22112,10,6310
22113,8,6311
22114,5,6311
22115,3,6311
22116,4,6312
22117,8,6312
22118,7,6312
22119,5,6312
22120,9,6312
22121,9,6313
22122,7,6313
22123,5,6313
22124,1,6313
22125,4,6313
22126,2,6314
22127,5,6314
22128,4,6314
22129,10,6314
22130,5,6315
22131,9,6315
22132,4,6315
22133,7,6315
22134,4,6316
22135,2,6316
22136,7,6316
22137,5,6316
22138,8,6317
22139,1,6317
22140,6,6317
22141,3,6317
22142,10,6318
22143,6,6318
22144,6,6319
22145,5,6319
22146,9,6319
22147,8,6319
22148,1,6319
22149,10,6320
22150,9,6320
22151,2,6320
22152,3,6321
22153,5,6321
22154,1,6322
22155,4,6322
22156,10,6322
22157,3,6322
22158,2,6322
22159,6,6323
22160,1,6323
22161,7,6323
22162,2,6323
22163,10,6324
22164,1,6324
22165,5,6324
22166,3,6324
22167,4,6324
22168,6,6325
22169,8,6325
22170,5,6325
22171,2,6325
22172,2,6326
22173,1,6326
22174,5,6327
22175,2,6327
22176,8,6327
22177,7,6327
22178,6,6327
22179,2,6328
22180,3,6328
22181,4,6328
22182,7,6329
22183,3,6329
22184,2,6330
22185,8,6330
22186,3,6330
22187,9,6331
22188,2,6331
22189,10,6332
22190,5,6332
22191,4,6332
22192,9,6332
22193,1,6332
22194,6,6333
22195,1,6333
22196,5,6333
22197,3,6334
22198,7,6334
22199,6,6334
22200,5,6335
22201,10,6335
22202,2,6335
22203,8,6335
22204,9,6336
22205,4,6336
22206,1,6336
22207,3,6336
22208,3,6337
22209,4,6337
22210,10,6337
22211,4,6338
22212,2,6338
22213,10,6338
22214,6,6338
22215,1,6338
22216,8,6339
22217,4,6339
22218,1,6339
22219,6,6339
22220,9,6339
22221,6,6340
22222,4,6340
22223,5,6340
22224,9,6341
22225,1,6341
22226,3,6341
22227,9,6342
22228,5,6342
22229,10,6342
22230,7,6342
22231,8,6343
22232,10,6343
22233,3,6343
22234,4,6343
22235,8,6344
22236,9,6344
22237,6,6345
22238,8,6345
22239,6,6346
22240,7,6346
22241,2,6346
22242,1,6346
22243,4,6347
22244,8,6347
22245,2,6348
22246,7,6348
22247,3,6348
22248,9,6348
22249,5,6348
22250,7,6349
22251,4,6349
22252,7,6350
22253,1,6350
22254,8,6351
22255,4,6351
22256,9,6351
22257,2,6352
22258,5,6352
22259,6,6353
22260,8,6353
22261,5,6353
22262,9,6353
22263,4,6354
22264,6,6354
22265,5,6354
22266,3,6354
22267,8,6355
22268,4,6355
22269,7,6355
22270,1,6355
22271,1,6356
22272,7,6356
22273,5,6356
22274,8,6356
22275,10,6356
22276,5,6357
22277,1,6357
22278,10,6357
22279,2,6357
22280,8,6358
22281,9,6358
22282,3,6359
22283,10,6359
22284,4,6359
22285,7,6359
22286,8,6359
22287,1,6360
22288,10,6360
22289,3,6360
22290,8,6360
22291,9,6360
22292,5,6361
22293,7,6361
22294,3,6361
22295,9,6361
22296,5,6362
22297,3,6362
22298,7,6363
22299,2,6363
22300,8,6363
22301,4,6363
22302,1,6363
22303,9,6364
22304,5,6364
22305,7,6364
22306,6,6364
22307,2,6365
22308,10,6365
22309,4,6365
22310,3,6365
22311,8,6366
22312,4,6366
22313,7,6366
22314,2,6366
22315,5,6366
22316,10,6367
22317,8,6367
22318,1,6368
22319,8,6368
22320,2,6368
22321,5,6368
22322,9,6368
22323,2,6369
22324,3,6369
22325,8,6369
22326,4,6369
22327,9,6369
22328,6,6370
22329,7,6370
22330,5,6370
22331,8,6371
22332,4,6371
22333,10,6371
22334,3,6371
22335,9,6371
22336,5,6372
22337,3,6372
22338,8,6373
22339,4,6373
22340,2,6374
22341,9,6374
22342,7,6374
22343,1,6374
22344,6,6374
22345,3,6375
22346,4,6375
22347,7,6375
22348,5,6375
22349,3,6376
22350,9,6376
22351,4,6376
22352,2,6376
22353,6,6376
22354,9,6377
22355,6,6377
22356,2,6378
22357,7,6378
22358,2,6379
22359,10,6379
22360,8,6379
22361,5,6379
22362,4,6379
22363,6,6380
22364,2,6380
22365,3,6381
22366,2,6381
22367,4,6382
22368,5,6382
22369,2,6382
22370,1,6382
22371,3,6382
22372,8,6383
22373,3,6383
22374,6,6384
22375,5,6384
22376,4,6384
22377,2,6385
22378,5,6385
22379,9,6385
22380,4,6385
22381,2,6386
22382,4,6386
22383,9,6386
22384,6,6386
22385,8,6387
22386,5,6387
22387,3,6388
22388,7,6388
22389,8,6389
22390,10,6389
22391,9,6389
22392,3,6390
22393,9,6390
22394,5,6390
22395,3,6391
22396,5,6391
22397,1,6392
22398,5,6392
22399,4,6393
22400,10,6393
22401,8,6393
22402,7,6393
22403,3,6393
22404,7,6394
22405,8,6394
22406,1,6394
22407,5,6394
22408,6,6394
22409,4,6395
22410,6,6395
22411,4,6396
22412,6,6396
22413,5,6396
22414,3,6396
22415,8,6397
22416,9,6397
22417,10,6397
22418,7,6397
22419,1,6397
22420,9,6398
22421,10,6398
22422,5,6399
22423,9,6399
22424,1,6399
22425,3,6399
22426,10,6399
22427,10,6400
22428,5,6400
22429,3,6400
22430,2,6401
22431,4,6401
22432,3,6402
22433,6,6402
22434,1,6402
22435,5,6403
22436,6,6403
22437,10,6403
22438,5,6404
22439,8,6404
22440,6,6404
22441,10,6405
22442,4,6405
22443,2,6405
22444,3,6405
22445,7,6406
22446,9,6406
22447,10,6406
22448,2,6406
22449,5,6406
22450,5,6407
22451,1,6407
22452,10,6407
22453,4,6407
22454,8,6407
22455,8,6408
22456,10,6408
22457,2,6408
22458,4,6409
22459,5,6409
22460,3,6410
22461,4,6410
22462,9,6410
22463,2,6410
22464,6,6410
22465,7,6411
22466,2,6411
22467,3,6411
22468,10,6412
22469,6,6412
22470,1,6412
22471,2,6413
22472,9,6413
22473,10,6413
22474,7,6413
22475,6,6413
22476,8,6414
22477,2,6414
22478,7,6414
22479,4,6414
22480,6,6414
22481,1,6415
22482,6,6415
22483,5,6415
22484,8,6415
22485,6,6416
22486,8,6416
22487,3,6417
22488,9,6417
22489,5,6418
22490,7,6418
22491,8,6418
22492,10,6418
22493,3,6418
22494,4,6419
22495,1,6419
22496,8,6419
22497,2,6419
22498,3,6419
22499,10,6420
22500,5,6420
22501,7,6420
22502,8,6420
22503,9,6420
22504,5,6421
